periodo,carrera,genero,edad,tipo_ingreso,sede,estatus
2023-II,Economia,F,22,Regular,Barbula,Activo
2023-II,Economia,M,18,Regular,Barbula,Activo
2023-II,Economia,M,19,Equivalencia,Barbula,Retirado
2023-II,Economia,F,21,Regular,Barbula,Egresado
2023-II,Economia,M,21,Regular,Barbula,Retirado
2023-II,Economia,M,23,Regular,La Morita,Activo
2023-II,Economia,F,26,Regular,La Morita,Activo
2023-II,Economia,M,20,Regular,La Morita,Activo
2023-II,Economia,F,17,Regular,Barbula,Retirado
2023-II,Economia,F,22,Regular,Barbula,Retirado
2023-II,Economia,M,21,Regular,Barbula,Egresado
2023-II,Economia,M,21,Regular,Barbula,Activo
2023-II,Economia,F,17,Regular,La Morita,Activo
2023-II,Economia,M,20,Regular,Barbula,Activo
2023-II,Economia,F,17,Regular,Barbula,Activo
2023-II,Economia,M,27,Reingreso,Barbula,Retirado
2023-II,Economia,M,18,Reingreso,Barbula,Retirado
2023-II,Economia,M,17,Reingreso,Barbula,Activo
2023-II,Economia,M,19,Regular,Barbula,Activo
2023-II,Economia,F,21,Equivalencia,Barbula,Retirado
2023-II,Economia,F,25,Regular,La Morita,Activo
2023-II,Economia,M,22,Regular,Barbula,Retirado
2023-II,Economia,F,20,Regular,Barbula,Egresado
2023-II,Economia,F,20,Regular,Barbula,Egresado
2023-II,Economia,M,18,Regular,Barbula,Retirado
2023-II,Economia,M,19,Equivalencia,Barbula,Activo
2023-II,Economia,M,17,Equivalencia,Barbula,Activo
2023-II,Economia,F,21,Regular,Barbula,Activo
2023-II,Economia,M,26,Regular,Barbula,Egresado
2023-II,Economia,F,19,Regular,Barbula,Activo
2023-II,Economia,F,26,Regular,Barbula,Retirado
2023-II,Economia,F,17,Regular,La Morita,Activo
2023-II,Administracion,F,21,Regular,Barbula,Activo
2023-II,Administracion,F,23,Regular,Barbula,Activo
2023-II,Administracion,M,20,Regular,Barbula,Retirado
2023-II,Administracion,M,26,Regular,Barbula,Activo
2023-II,Administracion,F,21,Reingreso,Barbula,Retirado
2023-II,Administracion,F,18,Regular,Barbula,Retirado
2023-II,Administracion,M,23,Regular,Barbula,Activo
2023-II,Administracion,M,17,Regular,Barbula,Activo
2023-II,Administracion,F,23,Regular,Barbula,Retirado
2023-II,Administracion,F,18,Regular,Barbula,Activo
2023-II,Administracion,M,28,Regular,Barbula,Egresado
2023-II,Administracion,F,17,Reingreso,Barbula,Retirado
2023-II,Administracion,F,19,Equivalencia,Barbula,Activo
2023-II,Administracion,M,21,Equivalencia,Barbula,Activo
2023-II,Administracion,F,21,Regular,Barbula,Egresado
2023-II,Administracion,F,23,Regular,Barbula,Activo
2023-II,Administracion,F,18,Regular,Barbula,Activo
2023-II,Administracion,M,20,Reingreso,Barbula,Activo
2023-II,Administracion,F,22,Regular,Barbula,Activo
2023-II,Administracion,F,19,Regular,Barbula,Retirado
2023-II,Administracion,F,24,Regular,La Morita,Activo
2023-II,Administracion,M,21,Regular,La Morita,Egresado
2023-II,Administracion,F,20,Regular,La Morita,Activo
2023-II,Administracion,F,21,Equivalencia,La Morita,Activo
2023-II,Administracion,F,21,Regular,La Morita,Retirado
2023-II,Administracion,F,19,Regular,La Morita,Activo
2023-II,Administracion,F,22,Regular,Barbula,Retirado
2023-II,Administracion,F,21,Regular,Barbula,Retirado
2023-II,Administracion,F,25,Equivalencia,Barbula,Activo
2023-II,Administracion,F,21,Regular,Barbula,Activo
2023-II,Administracion,F,21,Regular,Barbula,Activo
2023-II,Administracion,F,18,Regular,Barbula,Retirado
2023-II,Administracion,F,19,Regular,Barbula,Activo
2023-II,Administracion,F,25,Regular,La Morita,Activo
2023-II,Administracion,M,20,Regular,La Morita,Activo
2023-II,Administracion,F,23,Regular,Barbula,Egresado
2023-II,Administracion,F,28,Regular,Barbula,Activo
2023-II,Administracion,F,20,Regular,Barbula,Activo
2023-II,Administracion,M,17,Regular,La Morita,Activo
2023-II,Administracion,F,25,Equivalencia,Barbula,Activo
2023-II,Administracion,M,18,Regular,Barbula,Activo
2023-II,Administracion,M,18,Regular,Barbula,Activo
2023-II,Administracion,F,22,Regular,Barbula,Egresado
2023-II,Administracion,M,24,Regular,La Morita,Retirado
2023-II,Administracion,F,17,Regular,Barbula,Activo
2023-II,Administracion,F,25,Equivalencia,Barbula,Activo
2023-II,Administracion,M,18,Equivalencia,Barbula,Activo
2023-II,Administracion,M,26,Regular,La Morita,Activo
2023-II,Administracion,M,27,Regular,Barbula,Retirado
2023-II,Administracion,M,21,Regular,La Morita,Retirado
2023-II,Administracion,M,22,Regular,Barbula,Activo
2023-II,Administracion,M,22,Regular,Barbula,Retirado
2023-II,Administracion,F,25,Regular,Barbula,Activo
2023-II,Administracion,F,18,Equivalencia,Barbula,Activo
2023-II,Administracion,F,27,Equivalencia,Barbula,Activo
2023-II,Administracion,M,23,Regular,La Morita,Activo
2023-II,Administracion,F,28,Regular,Barbula,Egresado
2023-II,Administracion,M,23,Regular,Barbula,Retirado
2023-II,Administracion,F,22,Regular,Barbula,Activo
2023-II,Administracion,F,19,Regular,Barbula,Activo
2023-II,Administracion,M,19,Reingreso,Barbula,Egresado
2023-II,Administracion,M,19,Reingreso,Barbula,Activo
2023-II,Administracion,M,17,Regular,Barbula,Activo
2023-II,Administracion,F,20,Regular,Barbula,Egresado
2023-II,Contaduria,F,21,Regular,Barbula,Activo
2023-II,Contaduria,F,23,Regular,Barbula,Retirado
2023-II,Contaduria,M,21,Regular,La Morita,Retirado
2023-II,Contaduria,F,17,Regular,Barbula,Retirado
2023-II,Contaduria,M,20,Regular,Barbula,Activo
2023-II,Contaduria,M,19,Regular,Barbula,Retirado
2023-II,Contaduria,F,25,Regular,Barbula,Retirado
2023-II,Contaduria,F,17,Regular,La Morita,Retirado
2023-II,Contaduria,M,18,Regular,La Morita,Activo
2023-II,Contaduria,M,21,Regular,Barbula,Activo
2023-II,Contaduria,M,24,Regular,Barbula,Retirado
2023-II,Contaduria,F,22,Regular,Barbula,Activo
2023-II,Contaduria,F,20,Regular,La Morita,Activo
2023-II,Contaduria,F,22,Regular,Barbula,Retirado
2023-II,Contaduria,F,19,Regular,Barbula,Retirado
2023-II,Contaduria,M,24,Regular,Barbula,Activo
2023-II,Contaduria,F,19,Regular,La Morita,Activo
2023-II,Contaduria,M,21,Regular,Barbula,Retirado
2023-II,Contaduria,F,19,Regular,Barbula,Retirado
2023-II,Contaduria,F,21,Regular,Barbula,Activo
2023-II,Contaduria,F,22,Regular,Barbula,Activo
2023-II,Contaduria,M,18,Regular,Barbula,Activo
2023-II,Contaduria,F,20,Regular,Barbula,Retirado
2023-II,Contaduria,M,21,Regular,Barbula,Activo
2023-II,Contaduria,F,21,Regular,La Morita,Activo
2023-II,Contaduria,M,30,Regular,Barbula,Activo
2023-II,Contaduria,F,23,Regular,La Morita,Activo
2023-II,Contaduria,F,22,Regular,La Morita,Retirado
2023-II,Contaduria,M,21,Regular,Barbula,Activo
2023-II,Contaduria,F,24,Regular,Barbula,Activo
2023-II,Contaduria,F,17,Regular,Barbula,Retirado
2023-II,Contaduria,F,27,Regular,Barbula,Retirado
2023-II,Contaduria,M,18,Regular,Barbula,Retirado
2023-II,Contaduria,F,23,Regular,Barbula,Activo
2023-II,Contaduria,M,25,Equivalencia,Barbula,Activo
2023-II,Contaduria,M,28,Regular,La Morita,Retirado
2023-II,Contaduria,F,20,Equivalencia,Barbula,Activo
2023-II,Contaduria,F,24,Equivalencia,Barbula,Activo
2023-II,Contaduria,F,23,Regular,La Morita,Egresado
2023-II,Contaduria,F,23,Regular,Barbula,Retirado
2023-II,Contaduria,F,26,Equivalencia,Barbula,Activo
2023-II,Contaduria,F,21,Regular,Barbula,Activo
2023-II,Contaduria,M,25,Regular,La Morita,Activo
2023-II,Relaciones Industriales,M,23,Regular,Barbula,Activo
2023-II,Relaciones Industriales,F,17,Equivalencia,La Morita,Activo
2023-II,Relaciones Industriales,M,22,Equivalencia,La Morita,Activo
2023-II,Relaciones Industriales,M,19,Regular,La Morita,Activo
2023-II,Relaciones Industriales,M,22,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,M,19,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,F,24,Regular,La Morita,Retirado
2023-II,Relaciones Industriales,F,22,Regular,Barbula,Egresado
2023-II,Relaciones Industriales,F,19,Regular,La Morita,Activo
2023-II,Relaciones Industriales,M,22,Regular,Barbula,Activo
2023-II,Relaciones Industriales,M,22,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,M,18,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,F,20,Regular,Barbula,Activo
2023-II,Relaciones Industriales,F,19,Regular,Barbula,Egresado
2023-II,Relaciones Industriales,M,20,Regular,La Morita,Activo
2023-II,Relaciones Industriales,F,24,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,M,24,Regular,La Morita,Activo
2023-II,Relaciones Industriales,M,23,Regular,Barbula,Egresado
2023-II,Relaciones Industriales,F,17,Equivalencia,Barbula,Activo
2023-II,Relaciones Industriales,M,20,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,M,20,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,F,18,Regular,Barbula,Activo
2023-II,Relaciones Industriales,M,21,Regular,Barbula,Activo
2023-II,Relaciones Industriales,F,22,Regular,Barbula,Activo
2023-II,Relaciones Industriales,M,17,Regular,Barbula,Activo
2023-II,Relaciones Industriales,F,20,Regular,La Morita,Activo
2023-II,Relaciones Industriales,M,20,Regular,Barbula,Activo
2023-II,Relaciones Industriales,F,25,Regular,La Morita,Activo
2023-II,Relaciones Industriales,F,21,Equivalencia,Barbula,Activo
2023-II,Relaciones Industriales,M,20,Equivalencia,La Morita,Retirado
2023-II,Relaciones Industriales,M,17,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,M,22,Equivalencia,Barbula,Retirado
2023-II,Relaciones Industriales,M,25,Regular,Barbula,Egresado
2023-II,Relaciones Industriales,F,26,Regular,Barbula,Activo
2023-II,Relaciones Industriales,M,23,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,M,22,Reingreso,Barbula,Activo
2023-II,Relaciones Industriales,F,23,Regular,Barbula,Retirado
2023-II,Relaciones Industriales,F,23,Regular,Barbula,Egresado
2024-I,Economia,F,24,Reingreso,Barbula,Activo
2024-I,Economia,M,27,Regular,Barbula,Activo
2024-I,Economia,M,22,Regular,Barbula,Retirado
2024-I,Economia,F,26,Equivalencia,Barbula,Activo
2024-I,Economia,M,17,Regular,Barbula,Activo
2024-I,Economia,F,20,Regular,Barbula,Retirado
2024-I,Economia,M,17,Regular,Barbula,Activo
2024-I,Economia,F,18,Regular,Barbula,Retirado
2024-I,Economia,F,26,Regular,La Morita,Retirado
2024-I,Economia,F,26,Regular,Barbula,Activo
2024-I,Economia,F,23,Equivalencia,La Morita,Activo
2024-I,Economia,M,23,Regular,La Morita,Activo
2024-I,Economia,F,24,Regular,Barbula,Activo
2024-I,Economia,F,25,Regular,Barbula,Retirado
2024-I,Economia,F,17,Regular,Barbula,Retirado
2024-I,Economia,M,25,Equivalencia,Barbula,Activo
2024-I,Economia,F,21,Equivalencia,Barbula,Activo
2024-I,Economia,F,21,Regular,Barbula,Retirado
2024-I,Economia,F,24,Regular,La Morita,Retirado
2024-I,Economia,F,28,Regular,La Morita,Activo
2024-I,Economia,F,27,Regular,Barbula,Retirado
2024-I,Economia,F,18,Regular,Barbula,Activo
2024-I,Economia,F,25,Regular,Barbula,Retirado
2024-I,Economia,F,18,Regular,Barbula,Retirado
2024-I,Economia,M,20,Regular,Barbula,Activo
2024-I,Economia,M,27,Regular,Barbula,Activo
2024-I,Economia,M,25,Equivalencia,Barbula,Retirado
2024-I,Economia,M,25,Reingreso,Barbula,Egresado
2024-I,Economia,F,23,Equivalencia,Barbula,Activo
2024-I,Economia,F,25,Regular,Barbula,Egresado
2024-I,Economia,F,21,Regular,Barbula,Egresado
2024-I,Economia,F,21,Regular,Barbula,Retirado
2024-I,Economia,F,21,Reingreso,Barbula,Activo
2024-I,Economia,F,22,Regular,Barbula,Retirado
2024-I,Administracion,F,28,Regular,Barbula,Activo
2024-I,Administracion,F,19,Regular,La Morita,Activo
2024-I,Administracion,F,24,Regular,La Morita,Retirado
2024-I,Administracion,F,24,Regular,La Morita,Activo
2024-I,Administracion,F,23,Regular,Barbula,Activo
2024-I,Administracion,F,28,Regular,La Morita,Retirado
2024-I,Administracion,F,20,Regular,Barbula,Activo
2024-I,Administracion,F,18,Regular,Barbula,Retirado
2024-I,Administracion,M,22,Regular,Barbula,Retirado
2024-I,Administracion,F,18,Regular,Barbula,Activo
2024-I,Administracion,F,17,Reingreso,Barbula,Retirado
2024-I,Administracion,M,21,Regular,Barbula,Activo
2024-I,Administracion,M,19,Regular,La Morita,Egresado
2024-I,Administracion,F,21,Regular,La Morita,Activo
2024-I,Administracion,F,23,Regular,Barbula,Activo
2024-I,Administracion,M,21,Reingreso,Barbula,Egresado
2024-I,Administracion,F,17,Regular,La Morita,Retirado
2024-I,Administracion,M,22,Regular,La Morita,Activo
2024-I,Administracion,M,20,Regular,Barbula,Retirado
2024-I,Administracion,F,26,Regular,Barbula,Activo
2024-I,Administracion,M,20,Regular,La Morita,Activo
2024-I,Administracion,F,20,Reingreso,Barbula,Egresado
2024-I,Administracion,F,19,Regular,La Morita,Egresado
2024-I,Administracion,M,20,Equivalencia,La Morita,Retirado
2024-I,Administracion,M,20,Regular,La Morita,Retirado
2024-I,Administracion,M,18,Regular,Barbula,Egresado
2024-I,Administracion,F,22,Regular,La Morita,Activo
2024-I,Administracion,F,24,Regular,Barbula,Activo
2024-I,Administracion,F,23,Equivalencia,Barbula,Retirado
2024-I,Administracion,F,21,Regular,Barbula,Retirado
2024-I,Administracion,F,18,Regular,Barbula,Retirado
2024-I,Administracion,F,26,Regular,Barbula,Activo
2024-I,Administracion,M,22,Regular,Barbula,Activo
2024-I,Administracion,F,24,Regular,Barbula,Activo
2024-I,Administracion,M,19,Equivalencia,Barbula,Activo
2024-I,Administracion,M,17,Regular,Barbula,Retirado
2024-I,Administracion,M,20,Regular,Barbula,Activo
2024-I,Administracion,F,23,Regular,Barbula,Activo
2024-I,Administracion,F,21,Regular,Barbula,Activo
2024-I,Administracion,F,21,Regular,Barbula,Activo
2024-I,Administracion,F,23,Regular,Barbula,Retirado
2024-I,Administracion,F,17,Regular,Barbula,Egresado
2024-I,Administracion,F,22,Regular,Barbula,Activo
2024-I,Administracion,F,18,Regular,La Morita,Retirado
2024-I,Administracion,F,22,Regular,Barbula,Retirado
2024-I,Administracion,F,24,Equivalencia,Barbula,Activo
2024-I,Administracion,M,19,Regular,La Morita,Activo
2024-I,Administracion,F,24,Regular,Barbula,Activo
2024-I,Administracion,M,21,Regular,Barbula,Activo
2024-I,Administracion,F,17,Regular,Barbula,Retirado
2024-I,Administracion,F,25,Regular,Barbula,Activo
2024-I,Administracion,M,26,Regular,Barbula,Retirado
2024-I,Contaduria,M,19,Regular,La Morita,Egresado
2024-I,Contaduria,F,22,Regular,Barbula,Activo
2024-I,Contaduria,M,21,Regular,Barbula,Activo
2024-I,Contaduria,F,19,Regular,Barbula,Retirado
2024-I,Contaduria,M,22,Regular,Barbula,Activo
2024-I,Contaduria,M,17,Regular,Barbula,Activo
2024-I,Contaduria,F,28,Regular,Barbula,Egresado
2024-I,Contaduria,M,22,Regular,Barbula,Retirado
2024-I,Contaduria,M,28,Regular,Barbula,Activo
2024-I,Contaduria,M,22,Regular,Barbula,Activo
2024-I,Contaduria,M,19,Equivalencia,Barbula,Activo
2024-I,Contaduria,F,25,Regular,Barbula,Retirado
2024-I,Contaduria,M,26,Regular,Barbula,Retirado
2024-I,Contaduria,M,25,Reingreso,Barbula,Activo
2024-I,Contaduria,M,19,Regular,Barbula,Egresado
2024-I,Contaduria,F,24,Regular,Barbula,Activo
2024-I,Contaduria,F,23,Regular,Barbula,Activo
2024-I,Contaduria,F,22,Regular,Barbula,Retirado
2024-I,Contaduria,F,23,Regular,La Morita,Egresado
2024-I,Contaduria,F,24,Regular,Barbula,Retirado
2024-I,Contaduria,F,18,Equivalencia,Barbula,Activo
2024-I,Contaduria,F,18,Regular,Barbula,Activo
2024-I,Contaduria,F,23,Reingreso,Barbula,Activo
2024-I,Contaduria,F,22,Reingreso,Barbula,Activo
2024-I,Contaduria,F,20,Regular,Barbula,Retirado
2024-I,Contaduria,F,21,Equivalencia,Barbula,Activo
2024-I,Contaduria,M,21,Regular,Barbula,Retirado
2024-I,Contaduria,F,22,Regular,Barbula,Activo
2024-I,Contaduria,F,22,Regular,Barbula,Activo
2024-I,Contaduria,F,23,Regular,Barbula,Retirado
2024-I,Contaduria,M,23,Reingreso,Barbula,Activo
2024-I,Contaduria,F,21,Regular,Barbula,Activo
2024-I,Contaduria,M,18,Equivalencia,Barbula,Activo
2024-I,Contaduria,M,23,Regular,Barbula,Activo
2024-I,Contaduria,F,19,Regular,Barbula,Activo
2024-I,Contaduria,F,20,Regular,Barbula,Activo
2024-I,Contaduria,F,23,Regular,Barbula,Retirado
2024-I,Contaduria,F,23,Regular,Barbula,Retirado
2024-I,Contaduria,F,22,Regular,La Morita,Retirado
2024-I,Contaduria,F,25,Regular,Barbula,Activo
2024-I,Contaduria,F,22,Regular,La Morita,Activo
2024-I,Contaduria,F,17,Regular,Barbula,Activo
2024-I,Contaduria,F,25,Regular,La Morita,Egresado
2024-I,Contaduria,F,23,Regular,Barbula,Activo
2024-I,Contaduria,M,26,Regular,La Morita,Retirado
2024-I,Contaduria,F,27,Regular,La Morita,Retirado
2024-I,Contaduria,M,23,Regular,Barbula,Retirado
2024-I,Contaduria,F,25,Regular,La Morita,Activo
2024-I,Contaduria,M,17,Regular,La Morita,Activo
2024-I,Contaduria,F,21,Regular,Barbula,Activo
2024-I,Relaciones Industriales,F,21,Equivalencia,La Morita,Retirado
2024-I,Relaciones Industriales,M,23,Regular,Barbula,Activo
2024-I,Relaciones Industriales,M,21,Regular,Barbula,Activo
2024-I,Relaciones Industriales,F,19,Reingreso,Barbula,Retirado
2024-I,Relaciones Industriales,F,22,Regular,Barbula,Activo
2024-I,Relaciones Industriales,M,22,Regular,Barbula,Activo
2024-I,Relaciones Industriales,F,20,Regular,Barbula,Egresado
2024-I,Relaciones Industriales,F,24,Equivalencia,Barbula,Retirado
2024-I,Relaciones Industriales,M,19,Regular,La Morita,Activo
2024-I,Relaciones Industriales,F,20,Regular,Barbula,Activo
2024-I,Relaciones Industriales,M,21,Regular,Barbula,Retirado
2024-I,Relaciones Industriales,F,25,Regular,Barbula,Retirado
2024-I,Relaciones Industriales,F,18,Regular,Barbula,Activo
2024-I,Relaciones Industriales,F,19,Equivalencia,Barbula,Retirado
2024-I,Relaciones Industriales,F,18,Equivalencia,Barbula,Retirado
2024-I,Relaciones Industriales,M,17,Regular,La Morita,Retirado
2024-I,Relaciones Industriales,F,20,Regular,Barbula,Egresado
2024-I,Relaciones Industriales,F,19,Equivalencia,Barbula,Activo
2024-I,Relaciones Industriales,F,21,Reingreso,Barbula,Retirado
2024-I,Relaciones Industriales,F,17,Regular,Barbula,Activo
2024-I,Relaciones Industriales,M,20,Regular,Barbula,Retirado
2024-I,Relaciones Industriales,M,26,Equivalencia,Barbula,Activo
2024-I,Relaciones Industriales,F,25,Reingreso,Barbula,Retirado
2024-I,Relaciones Industriales,F,20,Regular,Barbula,Activo
2024-I,Relaciones Industriales,M,18,Regular,Barbula,Retirado
2024-II,Economia,M,22,Equivalencia,Barbula,Retirado
2024-II,Economia,M,26,Regular,Barbula,Retirado
2024-II,Economia,M,25,Regular,La Morita,Retirado
2024-II,Economia,F,17,Equivalencia,Barbula,Egresado
2024-II,Economia,F,27,Regular,La Morita,Activo
2024-II,Economia,M,22,Regular,La Morita,Retirado
2024-II,Economia,F,21,Regular,Barbula,Activo
2024-II,Economia,F,22,Regular,La Morita,Retirado
2024-II,Economia,M,18,Regular,Barbula,Activo
2024-II,Economia,M,18,Regular,Barbula,Retirado
2024-II,Economia,F,18,Regular,Barbula,Activo
2024-II,Economia,M,23,Regular,La Morita,Egresado
2024-II,Economia,F,24,Regular,La Morita,Activo
2024-II,Economia,M,26,Regular,La Morita,Activo
2024-II,Economia,F,23,Regular,La Morita,Activo
2024-II,Economia,M,24,Regular,Barbula,Retirado
2024-II,Economia,M,23,Regular,Barbula,Activo
2024-II,Economia,F,29,Reingreso,Barbula,Retirado
2024-II,Economia,F,21,Regular,Barbula,Egresado
2024-II,Economia,F,20,Regular,Barbula,Retirado
2024-II,Economia,M,22,Regular,La Morita,Activo
2024-II,Economia,M,24,Regular,La Morita,Activo
2024-II,Economia,M,21,Regular,La Morita,Activo
2024-II,Economia,F,19,Equivalencia,La Morita,Activo
2024-II,Economia,M,18,Regular,Barbula,Activo
2024-II,Economia,M,19,Regular,Barbula,Activo
2024-II,Economia,F,25,Regular,La Morita,Retirado
2024-II,Economia,F,23,Regular,Barbula,Activo
2024-II,Economia,F,17,Reingreso,Barbula,Activo
2024-II,Economia,F,19,Regular,La Morita,Retirado
2024-II,Economia,M,19,Regular,Barbula,Activo
2024-II,Economia,F,21,Regular,Barbula,Activo
2024-II,Economia,F,17,Regular,Barbula,Activo
2024-II,Economia,F,21,Regular,Barbula,Activo
2024-II,Economia,F,20,Regular,Barbula,Activo
2024-II,Economia,M,17,Regular,Barbula,Activo
2024-II,Economia,F,24,Regular,Barbula,Egresado
2024-II,Economia,M,20,Regular,La Morita,Egresado
2024-II,Economia,F,25,Reingreso,Barbula,Activo
2024-II,Economia,F,26,Regular,La Morita,Activo
2024-II,Administracion,F,21,Regular,Barbula,Activo
2024-II,Administracion,M,22,Regular,La Morita,Activo
2024-II,Administracion,M,24,Regular,Barbula,Activo
2024-II,Administracion,F,19,Regular,Barbula,Retirado
2024-II,Administracion,M,19,Regular,La Morita,Activo
2024-II,Administracion,F,22,Regular,La Morita,Retirado
2024-II,Administracion,M,17,Regular,Barbula,Egresado
2024-II,Administracion,F,21,Reingreso,La Morita,Retirado
2024-II,Administracion,F,23,Regular,La Morita,Retirado
2024-II,Administracion,F,25,Regular,La Morita,Retirado
