estudiante_id,carrera,semestre,genero,edad,promedio,materias_inscritas,materias_aprobadas,materias_reprobadas,asistencia_pct,beca,trabaja
EST-2704,Economia,8,F,23,15.3,7,5,2,81.8,False,True
EST-2705,Administracion,10,F,29,16.1,4,3,1,83.8,False,False
EST-2706,Economia,4,M,18,14.0,7,4,3,69.4,True,True
EST-2707,Economia,10,M,23,12.7,4,3,1,94.3,False,False
EST-2708,Economia,8,F,23,14.8,7,5,2,68.6,False,False
EST-2709,Contaduria,4,F,21,18.0,5,4,1,62.6,True,True
EST-2710,Relaciones Industriales,8,F,22,13.7,6,5,1,77.1,False,False
EST-2711,Contaduria,4,F,22,16.6,7,6,1,75.9,False,False
EST-2712,Contaduria,10,M,23,19.4,6,6,0,77.3,False,False
EST-2713,Administracion,10,M,19,12.9,4,3,1,85.1,False,True
EST-2714,Economia,3,F,18,15.7,4,4,0,96.7,True,False
EST-2715,Administracion,2,F,17,14.3,6,5,1,76.6,False,False
EST-2716,Contaduria,9,F,23,14.1,4,1,3,80.2,False,True
EST-2717,Economia,1,M,21,13.4,6,4,2,86.9,False,True
EST-2718,Administracion,5,M,20,16.2,6,5,1,57.5,False,True
EST-2719,Administracion,3,F,23,13.5,5,4,1,80.3,False,False
EST-2720,Economia,9,F,21,11.4,6,2,4,89.8,False,False
EST-2721,Contaduria,1,F,19,12.4,6,2,4,78.8,False,True
EST-2722,Economia,4,F,19,13.9,4,2,2,90.0,False,True
EST-2723,Relaciones Industriales,6,F,22,10.2,7,4,3,87.9,False,False
EST-2724,Administracion,5,F,26,14.3,5,4,1,72.8,False,True
EST-2725,Contaduria,1,M,18,11.3,5,3,2,81.4,False,False
EST-2726,Contaduria,3,F,20,12.3,7,4,3,80.1,False,True
EST-2727,Relaciones Industriales,10,F,25,12.5,5,5,0,52.3,False,True
EST-2728,Economia,2,F,20,8.6,7,3,4,72.9,True,True
EST-2729,Economia,3,F,22,14.4,5,4,1,80.7,False,True
EST-2730,Economia,2,M,22,17.0,5,5,0,77.0,False,False
EST-2731,Contaduria,7,M,22,9.0,5,3,2,83.7,False,True
EST-2732,Contaduria,3,F,24,8.7,5,2,3,83.2,True,True
EST-2733,Administracion,8,M,22,12.0,6,4,2,76.8,False,False
EST-2734,Contaduria,1,M,17,15.0,6,6,0,78.8,False,True
EST-2735,Administracion,9,F,24,14.6,7,6,1,93.6,False,True
EST-2736,Economia,7,F,23,13.5,5,4,1,75.6,False,True
EST-2737,Administracion,5,F,17,10.8,4,1,3,82.4,False,True
EST-2738,Economia,2,M,19,16.5,5,4,1,58.5,False,True
EST-2739,Relaciones Industriales,5,F,23,11.7,7,4,3,92.4,False,True
EST-2740,Contaduria,10,F,21,15.1,5,3,2,79.4,False,False
EST-2741,Contaduria,5,M,27,14.0,5,5,0,74.9,False,True
EST-2742,Administracion,2,F,17,11.4,4,3,1,76.3,True,False
EST-2743,Economia,1,M,19,11.5,5,4,1,76.4,False,True
EST-2744,Contaduria,10,M,28,13.3,6,4,2,75.7,False,True
EST-2745,Economia,7,F,17,14.9,5,4,1,84.1,False,False
EST-2746,Contaduria,1,F,17,14.8,7,6,1,58.0,False,True
EST-2747,Relaciones Industriales,8,F,25,12.5,4,3,1,99.9,False,False
EST-2748,Administracion,9,F,25,12.0,5,2,3,75.0,False,False
EST-2749,Administracion,6,F,20,11.6,7,4,3,67.4,False,False
EST-2750,Relaciones Industriales,7,M,28,13.5,5,4,1,81.4,True,False
EST-2751,Contaduria,3,M,21,10.5,6,3,3,87.8,False,False
EST-2752,Administracion,9,F,24,12.7,4,1,3,87.3,False,False
EST-2753,Relaciones Industriales,1,F,19,11.1,5,3,2,74.2,False,False
EST-2754,Relaciones Industriales,9,F,26,12.4,6,3,3,87.1,False,False
EST-2755,Relaciones Industriales,3,M,27,12.2,4,2,2,84.0,False,False
EST-2756,Relaciones Industriales,4,F,21,11.3,5,3,2,83.4,False,True
EST-2757,Relaciones Industriales,2,M,18,11.5,4,1,3,80.1,False,False
EST-2758,Contaduria,4,M,18,11.9,6,5,1,71.5,False,True
EST-2759,Contaduria,9,M,28,15.7,7,6,1,75.5,False,False
EST-2760,Administracion,5,M,22,14.1,6,4,2,92.6,False,False
EST-2761,Administracion,5,F,20,14.6,5,5,0,94.9,False,False
EST-2762,Economia,1,M,19,9.6,7,2,5,66.4,True,False
EST-2763,Relaciones Industriales,8,M,26,15.7,5,3,2,68.1,True,True
EST-2764,Economia,3,F,21,12.4,7,5,2,73.4,False,False
EST-2765,Administracion,2,F,22,9.9,6,1,5,89.3,False,True
EST-2766,Administracion,1,M,26,14.5,7,3,4,100.0,False,False
EST-2767,Administracion,3,F,20,14.8,6,5,1,69.3,False,False
EST-2768,Administracion,7,F,23,15.6,5,5,0,77.4,True,False
EST-2769,Economia,2,M,20,7.8,5,1,4,91.1,False,False
EST-2770,Administracion,2,M,18,11.3,5,1,4,72.5,False,False
EST-2771,Contaduria,9,F,22,13.7,6,6,0,70.9,True,False
EST-2772,Administracion,5,F,21,13.9,5,3,2,89.9,False,True
EST-2773,Economia,10,F,28,18.8,5,5,0,53.7,False,False
EST-2774,Administracion,6,F,22,11.2,5,5,0,66.9,True,True
EST-2775,Relaciones Industriales,9,F,24,8.5,4,1,3,74.1,False,True
EST-2776,Relaciones Industriales,7,F,26,13.8,7,1,6,87.8,False,False
EST-2777,Administracion,1,M,17,8.3,6,2,4,90.3,False,True
EST-2778,Administracion,4,M,21,14.3,6,4,2,94.1,True,False
EST-2779,Administracion,1,F,21,10.1,5,1,4,88.3,True,True
EST-2780,Economia,5,M,22,9.9,6,1,5,83.1,False,False
EST-2781,Administracion,4,F,23,15.5,4,3,1,80.1,False,True
EST-2782,Contaduria,2,F,23,13.8,7,3,4,100.0,False,False
EST-2783,Administracion,8,F,25,13.8,5,3,2,91.6,True,False
EST-2784,Administracion,10,F,24,15.4,6,5,1,77.0,True,True
EST-2785,Relaciones Industriales,9,F,22,18.6,7,7,0,89.2,False,True
EST-2786,Economia,10,F,22,16.9,4,4,0,85.9,False,False
EST-2787,Economia,10,F,25,12.0,6,4,2,100.0,False,False
EST-2788,Relaciones Industriales,6,M,23,14.7,7,4,3,78.3,True,True
EST-2789,Contaduria,1,F,20,12.5,7,7,0,100.0,False,False
EST-2790,Economia,4,F,20,12.4,7,6,1,73.2,False,True
EST-2791,Economia,3,F,19,10.5,6,5,1,89.1,False,False
EST-2792,Economia,3,F,21,12.3,5,4,1,86.4,False,True
EST-2793,Economia,8,F,21,13.7,5,3,2,88.2,False,True
EST-2794,Administracion,5,F,24,13.8,4,3,1,99.8,False,False
EST-2795,Relaciones Industriales,3,F,20,16.8,4,3,1,90.5,True,False
EST-2796,Relaciones Industriales,8,M,27,11.3,7,3,4,89.3,False,False
EST-2797,Economia,4,F,24,14.5,7,5,2,93.3,False,False
EST-2798,Administracion,2,M,20,13.1,7,5,2,66.9,False,True
EST-2799,Contaduria,9,F,26,13.1,4,3,1,89.5,True,False
EST-2800,Administracion,4,F,24,9.1,4,0,4,67.3,False,True
EST-2801,Economia,5,F,20,11.7,5,4,1,91.5,False,False
EST-2802,Relaciones Industriales,7,F,20,10.2,6,4,2,72.0,False,True
EST-2803,Contaduria,10,F,25,14.4,7,4,3,75.5,False,True
EST-2804,Relaciones Industriales,3,M,23,17.3,4,4,0,78.3,False,True
EST-2805,Economia,1,F,21,8.6,5,2,3,91.8,False,False
EST-2806,Administracion,10,M,26,14.3,6,4,2,78.3,False,True
EST-2807,Administracion,7,F,25,14.1,7,6,1,95.3,False,False
EST-2808,Administracion,4,F,23,14.5,7,4,3,85.4,False,True
EST-2809,Administracion,2,F,26,8.6,7,1,6,74.5,False,True
EST-2810,Administracion,6,F,24,13.1,6,2,4,100.0,True,False
EST-2811,Administracion,8,M,26,14.9,5,3,2,69.2,False,False
EST-2812,Administracion,9,M,23,15.0,7,7,0,100.0,False,False
EST-2813,Economia,7,M,24,16.8,6,4,2,63.2,False,True
EST-2814,Contaduria,8,M,25,16.0,4,2,2,77.0,True,False
EST-2815,Contaduria,1,F,22,16.2,5,4,1,73.1,False,True
EST-2816,Relaciones Industriales,7,F,25,15.8,5,1,4,84.4,False,False
EST-2817,Administracion,8,F,18,16.3,4,4,0,74.6,False,False
EST-2818,Economia,4,F,22,13.4,4,3,1,85.9,True,True
EST-2819,Administracion,5,F,26,8.8,6,3,3,94.1,False,False
EST-2820,Contaduria,10,F,27,12.1,4,1,3,65.4,False,False
EST-2821,Economia,1,F,18,7.0,4,1,3,50.5,False,True
EST-2822,Relaciones Industriales,10,F,27,11.1,6,6,0,45.1,False,True
EST-2823,Relaciones Industriales,2,F,23,10.8,4,2,2,96.0,False,False
EST-2824,Economia,10,F,21,14.9,7,5,2,82.7,False,False
EST-2825,Administracion,7,M,23,12.2,4,3,1,87.3,False,True
EST-2826,Administracion,2,F,18,14.0,5,3,2,76.7,False,True
EST-2827,Contaduria,4,F,23,13.7,5,4,1,82.2,False,False
EST-2828,Administracion,1,F,27,14.8,7,6,1,98.3,False,False
EST-2829,Economia,7,F,21,10.4,4,1,3,100.0,False,True
EST-2830,Administracion,2,M,19,15.2,5,5,0,83.4,False,False
EST-2831,Administracion,8,F,31,17.9,6,5,1,79.8,False,False
EST-2832,Administracion,4,F,23,13.5,4,3,1,72.3,False,True
EST-2833,Contaduria,4,F,21,13.2,5,1,4,71.6,False,True
EST-2834,Economia,9,M,24,14.3,5,4,1,99.5,False,False
EST-2835,Relaciones Industriales,2,F,22,11.4,5,4,1,84.0,False,True
EST-2836,Administracion,10,M,25,14.3,6,5,1,69.2,False,False
EST-2837,Relaciones Industriales,1,F,17,9.6,7,3,4,60.6,False,False
EST-2838,Relaciones Industriales,2,F,18,10.8,6,2,4,91.8,False,False
EST-2839,Contaduria,6,F,21,18.8,6,6,0,84.5,False,False
EST-2840,Contaduria,9,F,21,8.5,6,2,4,79.3,False,False
EST-2841,Relaciones Industriales,4,M,27,10.9,4,1,3,95.0,False,False
EST-2842,Administracion,4,F,23,9.7,5,1,4,96.5,False,True
EST-2843,Relaciones Industriales,8,F,25,12.7,4,3,1,97.4,False,False
EST-2844,Administracion,6,F,25,14.1,4,2,2,79.4,False,True
EST-2845,Relaciones Industriales,2,F,17,14.0,5,2,3,85.9,False,False
EST-2846,Economia,7,F,26,15.3,5,3,2,61.9,False,True
EST-2847,Economia,3,M,20,13.9,7,5,2,81.1,False,True
EST-2848,Administracion,10,M,22,16.4,7,6,1,71.5,False,True
EST-2849,Relaciones Industriales,5,F,21,7.5,6,1,5,81.1,False,False
EST-2850,Administracion,8,M,22,14.5,6,4,2,77.5,False,False
EST-2851,Contaduria,6,F,25,13.1,7,6,1,83.3,False,False
EST-2852,Administracion,6,M,23,15.5,7,7,0,81.1,False,True
EST-2853,Economia,10,F,21,12.2,4,2,2,89.8,False,False
EST-2854,Relaciones Industriales,2,F,23,14.2,7,5,2,93.5,False,False
EST-2855,Economia,4,M,21,17.3,7,6,1,100.0,False,False
EST-2856,Administracion,9,M,20,12.1,5,2,3,77.1,False,False
EST-2857,Administracion,8,M,24,12.5,6,5,1,68.3,False,False
EST-2858,Administracion,3,M,20,14.5,6,4,2,62.6,True,True
EST-2859,Contaduria,5,M,23,14.9,5,2,3,93.4,False,False
EST-2860,Administracion,4,M,18,15.9,6,5,1,81.7,False,True
EST-2861,Administracion,4,F,25,11.5,6,5,1,69.1,False,True
EST-2862,Economia,3,F,20,12.9,6,4,2,81.6,True,False
EST-2863,Administracion,9,F,26,15.4,6,5,1,86.5,True,False
EST-2864,Administracion,7,F,22,13.3,5,5,0,74.8,True,True
EST-2865,Contaduria,5,F,20,12.2,7,3,4,67.8,False,False
EST-2866,Relaciones Industriales,7,M,19,13.6,6,5,1,91.7,False,False
EST-2867,Economia,4,M,19,12.1,5,3,2,79.9,False,True
EST-2868,Contaduria,3,M,21,14.3,6,5,1,70.5,False,True
EST-2869,Relaciones Industriales,6,F,27,13.5,7,5,2,87.8,False,False
EST-2870,Administracion,3,M,21,15.1,5,5,0,84.7,False,False
EST-2871,Economia,2,M,21,13.1,6,4,2,75.6,False,True
EST-2872,Administracion,4,M,23,19.1,4,3,1,95.7,False,False
EST-2873,Administracion,10,M,30,13.0,7,3,4,100.0,False,False
EST-2874,Relaciones Industriales,9,F,27,13.9,5,3,2,93.2,False,True
EST-2875,Economia,1,F,24,16.4,6,4,2,73.2,False,False
EST-2876,Administracion,3,F,21,14.6,5,2,3,100.0,True,False
EST-2877,Relaciones Industriales,6,M,21,13.5,7,5,2,99.8,False,False
EST-2878,Relaciones Industriales,5,M,21,10.7,4,2,2,80.9,False,False
EST-2879,Economia,4,M,23,14.5,7,6,1,59.6,False,True
EST-2880,Economia,1,M,21,10.7,4,3,1,58.4,False,True
EST-2881,Administracion,8,M,25,14.1,5,4,1,98.8,False,False
EST-2882,Contaduria,2,F,24,12.2,6,5,1,72.7,False,False
EST-2883,Administracion,7,F,23,14.2,6,4,2,97.7,False,False
EST-2884,Administracion,4,F,20,15.5,5,4,1,77.6,False,False
EST-2885,Economia,9,F,24,12.4,5,1,4,83.6,False,False
EST-2886,Economia,9,F,24,15.2,7,4,3,80.4,False,False
EST-2887,Contaduria,5,F,18,14.6,7,5,2,91.5,False,False
EST-2888,Administracion,9,M,17,9.6,5,0,5,95.1,True,False
EST-2889,Contaduria,3,F,22,14.8,5,3,2,70.6,False,True
EST-2890,Economia,6,F,18,13.5,4,4,0,70.3,False,False
EST-2891,Economia,9,F,22,9.9,5,3,2,73.6,False,True
EST-2892,Relaciones Industriales,8,F,28,10.3,4,3,1,90.6,True,True
EST-2893,Economia,10,M,25,12.2,7,4,3,71.1,False,False
EST-2894,Economia,2,F,22,7.9,4,1,3,79.8,False,True
EST-2895,Economia,4,F,17,10.1,6,4,2,82.6,False,True
EST-2896,Administracion,10,M,28,14.3,7,5,2,82.1,True,True
EST-2897,Economia,3,F,22,11.3,5,4,1,95.3,False,True
EST-2898,Economia,10,F,26,14.4,5,2,3,90.9,False,False
EST-2899,Economia,9,F,31,12.4,5,3,2,75.1,False,True
EST-2900,Administracion,2,F,17,13.7,7,3,4,71.2,True,False
EST-2901,Administracion,6,F,29,12.3,6,6,0,77.8,False,True
EST-2902,Contaduria,1,M,20,8.0,5,1,4,79.8,True,True
EST-2903,Contaduria,1,M,19,18.0,4,4,0,68.3,True,True
EST-2904,Economia,10,F,24,11.0,5,2,3,75.9,False,False
EST-2905,Relaciones Industriales,2,F,20,11.2,4,3,1,82.2,False,True
EST-2906,Economia,6,M,25,12.2,6,2,4,65.8,False,True
EST-2907,Economia,1,F,22,14.0,6,3,3,95.9,False,True
EST-2908,Relaciones Industriales,1,F,19,11.4,6,3,3,63.1,False,True
EST-2909,Contaduria,2,F,20,13.8,4,2,2,51.5,False,False
EST-2910,Relaciones Industriales,5,F,26,14.8,5,3,2,58.4,False,True
EST-2911,Administracion,9,M,21,10.6,6,4,2,84.0,False,True
EST-2912,Economia,3,M,22,13.8,7,7,0,94.3,False,True
EST-2913,Contaduria,4,F,21,11.6,6,4,2,76.3,False,True
EST-2914,Contaduria,3,F,24,15.9,5,4,1,77.4,False,False
EST-2915,Contaduria,7,M,23,16.0,7,5,2,86.9,False,True
EST-2916,Relaciones Industriales,8,F,21,10.6,6,3,3,75.3,False,True
EST-2917,Contaduria,6,M,21,13.1,6,4,2,88.1,False,True
EST-2918,Relaciones Industriales,7,M,23,14.5,6,4,2,97.5,False,False
EST-2919,Administracion,1,M,18,11.1,6,2,4,57.5,False,True
EST-2920,Economia,8,F,25,13.1,4,3,1,87.7,False,False
EST-2921,Economia,6,F,24,14.3,7,6,1,64.3,False,True
EST-2922,Economia,7,F,20,13.1,7,3,4,82.9,False,False
EST-2923,Contaduria,9,F,23,11.0,7,5,2,85.5,True,False
EST-2924,Administracion,4,F,24,10.0,6,2,4,75.0,False,True
EST-2925,Relaciones Industriales,2,F,19,13.1,5,3,2,78.3,False,False
EST-2926,Administracion,4,M,18,11.3,5,3,2,100.0,False,True
EST-2927,Relaciones Industriales,7,M,27,19.3,7,7,0,91.9,False,False
EST-2928,Contaduria,1,F,17,13.6,7,3,4,89.8,False,False
EST-2929,Administracion,4,F,25,13.6,5,5,0,76.7,False,True
EST-2930,Economia,9,M,26,17.8,6,6,0,90.0,False,False
EST-2931,Economia,3,M,22,11.4,7,4,3,89.4,False,False
EST-2932,Relaciones Industriales,10,M,23,11.2,5,1,4,69.7,False,True
EST-2933,Relaciones Industriales,2,F,19,12.6,5,3,2,79.0,False,True
EST-2934,Economia,9,F,26,16.0,7,5,2,84.0,False,False
EST-2935,Relaciones Industriales,7,F,22,9.6,4,2,2,57.3,True,True
EST-2936,Relaciones Industriales,10,F,26,15.6,7,6,1,91.7,False,True
EST-2937,Economia,10,M,26,15.6,7,5,2,72.9,False,True
EST-2938,Administracion,4,M,23,10.4,7,4,3,79.3,False,True
EST-2939,Economia,10,M,25,9.6,5,2,3,81.9,False,False
EST-2940,Economia,8,F,28,14.8,5,3,2,67.8,True,True
EST-2941,Economia,4,F,21,14.1,6,3,3,100.0,False,True
EST-2942,Relaciones Industriales,1,M,17,9.7,6,3,3,100.0,False,True
EST-2943,Administracion,1,F,26,17.3,4,3,1,80.1,False,True
EST-2944,Contaduria,3,M,19,15.4,6,4,2,51.9,True,True
EST-2945,Administracion,1,M,19,18.0,4,2,2,82.2,False,False
EST-2946,Administracion,5,F,23,14.8,5,4,1,65.6,False,True
EST-2947,Administracion,8,M,26,16.7,5,4,1,83.1,False,False
EST-2948,Contaduria,9,F,28,14.0,4,3,1,79.7,False,False
EST-2949,Administracion,9,F,22,12.9,4,2,2,95.0,False,True
EST-2950,Contaduria,2,F,24,11.8,5,2,3,100.0,False,False
EST-2951,Contaduria,8,F,19,14.4,6,4,2,90.8,False,False
EST-2952,Economia,1,F,21,12.6,5,1,4,79.8,False,False
EST-2953,Administracion,9,M,26,18.8,5,5,0,89.9,False,False
EST-2954,Relaciones Industriales,8,F,24,16.0,5,2,3,80.7,False,False
EST-2955,Economia,2,M,17,14.7,6,4,2,99.7,False,False
EST-2956,Administracion,5,M,22,9.6,4,2,2,68.5,False,True
EST-2957,Administracion,3,M,22,10.0,5,3,2,89.1,False,False
EST-2958,Administracion,8,F,24,14.4,6,4,2,91.1,False,False
EST-2959,Economia,5,M,23,17.1,6,6,0,90.7,False,True
EST-2960,Administracion,2,F,20,14.6,4,2,2,76.9,False,False
EST-2961,Contaduria,8,F,24,14.7,6,3,3,100.0,False,False
EST-2962,Administracion,7,M,23,15.1,5,3,2,80.9,True,False
EST-2963,Economia,6,M,23,10.8,5,3,2,53.3,True,True
EST-2964,Contaduria,5,M,19,12.4,4,3,1,62.2,False,True
EST-2965,Relaciones Industriales,9,F,28,13.6,5,4,1,84.0,False,False
EST-2966,Administracion,4,F,23,12.0,5,2,3,69.5,False,True
EST-2967,Relaciones Industriales,9,F,29,12.5,7,6,1,98.0,False,False
EST-2968,Economia,4,F,22,15.3,7,4,3,96.8,False,False
EST-2969,Economia,6,M,24,13.5,7,6,1,78.1,True,True
EST-2970,Economia,2,M,23,10.4,4,2,2,63.6,False,True
EST-2971,Economia,6,M,23,12.1,4,3,1,89.4,False,False
EST-2972,Relaciones Industriales,2,M,20,16.3,7,6,1,83.9,False,False
EST-2973,Administracion,4,M,20,12.5,6,5,1,83.6,False,False
EST-2974,Contaduria,10,F,24,13.1,7,4,3,93.5,False,False
EST-2975,Administracion,1,M,20,16.7,4,4,0,83.9,False,False
EST-2976,Administracion,9,F,22,15.0,5,4,1,69.3,False,False
EST-2977,Relaciones Industriales,1,F,27,13.7,7,7,0,100.0,False,False
EST-2978,Economia,9,M,23,11.0,6,3,3,93.5,False,False
EST-2979,Administracion,7,F,21,14.5,7,5,2,67.2,True,True
EST-2980,Relaciones Industriales,3,F,20,15.0,4,4,0,100.0,True,False
EST-2981,Economia,1,M,20,11.6,7,5,2,56.2,False,True
EST-2982,Contaduria,4,F,19,11.0,6,1,5,71.3,False,True
EST-2983,Relaciones Industriales,10,F,26,16.8,4,4,0,51.1,False,True
EST-2984,Relaciones Industriales,2,F,20,14.1,5,2,3,81.0,False,True
EST-2985,Relaciones Industriales,8,F,24,16.6,4,3,1,83.3,False,True
EST-2986,Administracion,10,F,24,8.7,4,0,4,75.9,False,True
EST-2987,Economia,2,F,19,11.8,5,1,4,91.0,False,False
EST-2988,Contaduria,3,M,24,18.3,6,6,0,71.6,False,False
EST-2989,Relaciones Industriales,10,F,24,16.3,5,4,1,100.0,True,False
EST-2990,Contaduria,8,M,26,13.6,5,5,0,77.4,False,True
EST-2991,Relaciones Industriales,9,M,27,9.6,7,3,4,99.3,False,True
EST-2992,Economia,6,M,21,13.4,5,0,5,66.0,False,True
EST-2993,Economia,1,F,20,14.3,5,4,1,81.4,False,False
EST-2994,Contaduria,5,M,22,13.7,5,4,1,78.1,False,False
EST-2995,Relaciones Industriales,4,M,20,12.3,4,2,2,55.2,False,True
EST-2996,Contaduria,1,F,21,13.0,4,2,2,82.3,False,True
EST-2997,Relaciones Industriales,9,M,24,13.6,6,6,0,89.5,False,False
EST-2998,Economia,6,F,24,16.5,4,4,0,64.8,False,False
EST-2999,Economia,9,F,27,16.0,4,4,0,87.9,False,False
EST-3000,Economia,3,F,20,12.8,6,5,1,88.5,True,False
